product_upc,product_name,item_brand_name,MARKETING_COPY,product_image_url
885898100458,"IMMUNE+ WITH VITAMIN D, HIGH POTENCY VITAMIN C, ANTIOXIDANTS DIETARY SUPPLEMENT GUMMIES, SUPER ORANGE",EMERGEN-C,"Who says taking vitamins can't be fun? Just bite into a yummy Emergen-C Immune+ gummy and you'll look forward to taking your vitamins every single day. Of course, Emergen-C Immune+ Gummies for adults are way more than great-tasting. They're great for you, too. With 750 mg of Vitamin C in every serving, plus Vitamin D and Zinc, Emergen-C Gummies help support your immune system with every bite*. These Emergen-C supplements are made with natural fruit flavors and sweeteners, and they're caffeine-free and gluten-free. Plus, they're available in two delicious varieties - Super Orange and Raspberry. Emerge fortified and Feel the Good with Emergen-C Immune+ Gummies.(2) Antioxidants include Vitamin C, Zinc and Manganese* These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure, or prevent any disease.",https://target.scene7.com/is/image/Target/GUEST_d0a4d9fb-7bca-48d8-b3b8-aac20e9f8bc2
817939018576,Simply Nourish Body Wash,Method,"Plant-based cleaners + good vibes inside. O Take Care: Need some nurturing? Infused with coconut, rice milk + shea butter, this nourishing body wash is packed with goodness, leaving skin feeling moisturized + smelling like sweet comfort. Made for body and mind. made without parabens or phthalates. Proudly doing business with a purpose. Made by and for people against dirty. Biodegradable formula. Cruelty free. Tested by people, not on animals.",https://target.scene7.com/is/image/Target/GUEST_23f729fe-66c1-453b-bae8-915d0063b2a7
70030511609,MEDICAL-GRADE Silicone Scar Reusable Sheets,ScarAway,"1.5 inch x 3 inch. 4 month supply. No. 1. Silicone is the number one dermatologist & plastic surgeon recommended scar reduction treatment ingredient (Of US physicians surveyed by an independent market research firm). The solution for scars. Technology used by burn centers, plastic surgeons and hospitals. Prevents & Treats Scars: Visibly improves the appearance of both new and old scars. Advanced Technology: Mimics the natural barrier function of skin. Comfortable & Flexible: Ultra-thin fabric that breaths for optimal comfort. Patented silicone technology. ScarAway Silicone Scar Sheets are made with a patented advanced silicone technology, the latest innovation used by plastic surgeons and hospitals. Advanced Technology: ScarAway's clinically supported silicone technology mimics the natural barrier function of healthy skin. Research suggests that silicone acts to hydrate scar tissue, which is turn works to soften the scar, reducing excessive scar formation and causing it to fade. Comfortable to Wear: Each ScarAway Silicone Scar Sheet is made with a patented material that provides a unique combination of breathability, flexibility, washability and adhesiveness. Its silky, soft fabric backing is ideal for optimal comfort and protection, even under clothing. It may also be worn under compression garments. ScarAway is so comfortable you may forget you're wearing it. Questions or comments? Call 1-866-943-7225 or visit www.MyScarAway.com. perrigo.com. ScarAway Sheets: drug-free; self-adhesive; not made with natural rubber latex; reusable and washable; last up to 2 weeks each. Clinically supported scar treatment. Safe and effective. ScarAway Silicone Scar Sheets are intended for use in the treatment and prevention of abnormal scars, including hypertrophic scars and keloids, often resulting from: c-sections; tummy tucks; injuries; burns; surgeries; and much more. MyScarAway.com.",https://target.scene7.com/is/image/Target/GUEST_21b57020-37de-4e1a-9d04-86b18be40ec7
25000120084,VANILLA ALMONDMILK,SIMPLY ORANGE,"Simply Almond Vanilla is an almondmilk made simply, without any gums or added colors. In fact, we only use a handful of simple and recognizable ingredients. The list is so short, you can count them all on one hand.\n \nAll-natural almondmilk (filtered water, almonds), cane sugar, sea salt, vanilla extract and natural flavors.\n\nSo, with Simply Almond Vanilla, youre getting the simplest of pleasuresa delicious and silky-smooth plant-based milk option with a sweet hint of vanilla taste. Non-GMO, dairy- and gluten-free, it makes a perfect lactose-free option.\n \nWith Simply Almond Vanilla, the difference is clear. Because with Simply, theres nothing to hide.",https://target.scene7.com/is/image/Target/GUEST_ce641694-7605-4f4b-81ac-476b39bbf0bb
819573014464,OATMEAL & SPROUTED QUINOA WITH BANANA & STRAWBERRIES ORGANIC BOWL,HAPPY TOT ORGANICS,"Oatmeal + sprouted quinoa. 0 g sugar added. 3 g fiber. 160 mg omega-3 (ALA) from chia. Gluten free. USDA Organic. Certified Organic by CCOF. Organic is always non-GMO. Tots & tykes. We are: Real moms, pediatricians & nutritionists on a mission to bring happiness & health to our little ones and the planet. We create nutritious meals and snacks that make eating enlightened, effortless & delicious. Here's to a happy & healthy start! Start the morning with a yummy bowl that blends organic fruits, sprouted quinoa, and whole oats. Your tot will love this chunky oatmeal that has 3 g fiber to help support the digestive system and chia for omega-3s (ALA). The best part of all - 0 g added sugar! how2recycle.info. Packaging made without BPA.",https://target.scene7.com/is/image/Target/GUEST_759a23ee-0064-494e-87b1-3aad688bb03a
22400393667,Anti- BREAKAGE SHAMPOO,TRESemme,"Stronger hair starts with your shampoo. Gentle and lightweight, our TRESemmé Anti-Breakage Shampoo restores and revitalizes distressed, weak hair to keep it smooth, healthy-looking and strong. Brushing. Combing. Styling. No matter how gentle you are, all these cause breakage.  To protect your locks, we designed our strengthening TRESemmé Anti-Breakage Hair Care System with our conditioning shampoo to moisturize and nourish the most damaged areas of your hair, and reduce breakage by 80% after just one use*.  Gentle and light enough for daily use, our advanced strengthening hair repair system, infused with gelatin and Vitamin B12, gently restores and revitalizes damaged locks for strong, healthy-looking hair with less breakage each time you shampoo.  *Measured as breakage upon combing when using TRESemmé Anti-Breakage shampoo and conditioner system vs. non-conditioning shampoo.  Step 1: Coat hair with a liberal amount of TRESemmé Anti-Breakage Shampoo. Step 2: Gently massage the scalp and roots with fingertips to work into a lather. Step 3: Lightly squeeze the shampoo from roots to ends and rinse thoroughly. Step 4: Finish with TRESemmé Anti-Breakage Conditioner. Step 5: Be sure to protect hair from heat styling with TRESemmé Heat Tamer Heat Protection Spray and hold your style in place with TRESemmé Extra Hold Hair Spray.  Our revitalizing TRESemmé Anti-Breakage Shampoo for damaged hair restores distressed, weak hair to keep it smooth, healthy-looking and strong.",https://target.scene7.com/is/image/Target/GUEST_497c0a04-6e3c-4367-8b94-f12f43038298
722252191618,PEANUT BUTTER CHOCOLATE WHOLE GRAIN CRISPY SNACK BARS,CLIF KID,"Whole grain crispy snack bar. Natural flavor. 5 g protein. Gluten free! Made with organic oats. Certified Organic by QAI. Non-GMO. Whole grain crispy snack bar. clifbar.com. 1-800-CLIFBAR M-F 8-5 PT. Clif Bar Family Foundation. Certified 100% recycled paperboard. This carton is made from 100%recycled content with a maximum 65% pre-consumer content and a minimum 35% post consumer fiber content. Please recycle. FSC: Recycled - Packaging made from recycled material. www.fsc.org. In raising our family, finding nutritious on-the-go snacks for our kids wasn't easy. That's why we created CLIF Kid®—delicious snacks made with organic ingredients to keep kids going, growing, and exploring.\n\n—Kit & Gary, parents and co-owners of CLIF Bar & Company",https://target.scene7.com/is/image/Target/GUEST_4b2e1e3e-ca2b-41a2-8232-44ba60ff2740
40000525653,MILK CHOCOLATE PROMISES,DOVE,Dove Brand Promises: Experience the pleasure of Dove Promises Silky Smooth Milk Chocolate. Every bite of enjoyment contains only the finest quality cacao. Dove chocolate provides an exceptional experience. An experience like no other. Mars real chocolate.,https://target.scene7.com/is/image/Target/GUEST_badf80e9-5e3b-4c5f-973e-cf2657223c78
51000005687,Steak and Potato Soup,Campbells,"Soup that eats like a meal. Chunky soup, it's all about the meat.",https://target.scene7.com/is/image/Target/GUEST_a60b9987-fcac-4464-b8f3-798ffee43f5c
840093102102,Vitamins Fast Dissolve Melatonin 12 mg Dietary Supplement,Nature's Truth,"Catch up on some much needed ZZZs and slip into sweet dreams with Nature’s Truth® Melatonin! Naturally produced by the pineal gland, Melatonin plays an important role in our sleep cycle and can help with the occasional sleeplessness.† Our extra strength Melatonin provides you with 12 mg of this beneficial nighttime sleep aid per serving.† Bursting with a naturally delicious berry flavor, our vegetarian fast dissolves are a must-have for your nightstand, especially for those occasional nights when you’re tossing and turning.† \n\nAt Nature’s Truth®, we know how important a clean wellness experience is for you. That is why we use only the best ingredients when it comes to crafting our naturally flavored Melatonin Fast Dissolves. Our superior formula is vegetarian, Non-GMO, gluten free, dairy free, and created without any artificial flavors or preservatives so you can feel good about adding it to your nightly routine, as needed. \n\n†These statements have not been evaluated by the Food and Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease.",https://target.scene7.com/is/image/Target/GUEST_78ae9d71-7b01-408d-9a7c-0a0933244b2f
20685002366,Cape Cod Kettle Cooked Dark Russet Potato Chips 7.5 oz,Cape Cod,"We start with the best potatoes! We use only premium russet potatoes for a taste that's deliciously sweet & buttery. Depending on the harvest time, the chips emerge from our kettles with a light to dark golden brown color and deliver a one-of-a-kind potato chip flavor. They not only look amazing, they taste pretty amazing too! Cape Cod Potato Chips contain no hydrogenated oils and no artificial colors, flavors or preservatives.",https://target.scene7.com/is/image/Target/GUEST_2e56fccb-6b0a-4565-9886-c6960ffb065d
603084026852,Garnier Conditioning Cream Gel 5.1 oz,Garnier,"Bouncy & moisturized curls. Extra strong hold 3. Sulfate free. Curls need soft definition? Curl sculpt conditioning cream gel, infused with coconut water, gives your curls everything they crave by providing the controlled definition of a gel with the soft subtle conditioning of a cream. Uniquely formulated to moisturize and leave your curls defined and bouncy without the crunch! No sulfates. No parabens. Gentle for everyday use. Cruelty free international. No animal derived ingredients.",https://target.scene7.com/is/image/Target/GUEST_2c14da61-3f8f-4ff8-a251-a0d6edb5cacc
15414541216,Walkerswood Hot & Spicy Traditional Jamaican Jerk Seasoning 10 oz Jar,Walkerswood,"For chicken, pork, fish hamburgers & vegetables. Jerking is a traditional style of barbecuing. This paste when rubbed sparingly into meat should be left overnight for best results, then grilled or roasted slowly. Adjust amount used to your taste. Tip - 1 oz jerk seasoning: 2 lbs / 1 kg meat or vegetables.",https://target.scene7.com/is/image/Target/GUEST_64a5c58d-7718-4739-a18b-fc47cef9c125
764014208059,Aidells Smoked Chicken & Apple Chicken Sausage 12 oz,Aidells,"Get cooking with Aidells Smoked Chicken and Apple Sausage Links. Real chunks of apples paired with all natural smoked chicken for savory flavor and a hint of sweetness. Our precooked sausage is gluten free and has no added nitrites or nitrates, except for those naturally occurring in celery powder and sea salt. Our all natural sausages are hand stuffed in natural casings.",https://target.scene7.com/is/image/Target/GUEST_c5d48a70-a968-46bf-8b97-d7384cc8af83
14100051695,Goldfish Baked Disney Mickey Mouse Cheddar Snack Crackers 30 oz,Goldfish,"Two delightful favorites! Since 1929, Mickey Mouse has touched the lives of fans of all ages around the world. Since 1962, Goldfish crackers have brought smiles to countless families - baked with smiles and ingredients you can feel good about!",https://target.scene7.com/is/image/Target/GUEST_a4c5efde-96d9-47ff-a8fe-55d33a48ad8c
689352009611,"Kim Crawford Sauvignon Blanc White Wine, 750 mL Bottle",Kim Crawford,"Kim Crawford Sauvignon Blanc dazzles with aromas of intense tropical fruit and fresh cut grass notes. The palate bursts with passionfruit, citrus and ripe stonefruit flavors. From exceptional vineyards in New Zealand's famous Marlborough region, we proudly craft this exuberant Sauvignon Blanc. Delicious with fresh seafood, goat cheese salad, or on its own.",https://target.scene7.com/is/image/Target/GUEST_601879bf-13ed-42ae-b9cc-e64a671b6b46
37000943907,"Head and Shoulders Deep Moisture Paraben Free Dandruff Conditioner, 10.6 fl oz",Head & Shoulders,"Looking for a conditioner that adds extra moisture to dry, dull hair? Look no further than Head & Shoulders Deep Moisture Conditioner. Head & Shoulders Deep Moisture Conditioner nourishes hair with added moisture to leave hair touchably soft and shining. Plus, Head & Shoulders is the number one anti-dandruff shampoo recommended by dermatologists so you know your hair will be protected from flakes.Regular use of Head & Shoulders anti dandruff products nourish your scalp three surface layers deep to prevent dryness, flakes and itch, associated with dandruff. The Head & Shoulders collection includes clarifying shampoos, volumizing conditioners, and 2 in 1 combos, so you can introduce dandruff treatment to every step of your hair care routine. With a pH-balanced formula brought to you by America's #1 dermatologist recommended brand, you can count on Head & Shoulders to combat seborrheic dermatitis, and other irritable and itchy scalp conditions associated with dandruff. Head & Shoulders products come in a variety of scents and formulas, and include ingredients like almond oil, tea tree oil, lemon extract, and peppermint. The shampoo & conditioner system are safe to use on color treated, curly or textured hair types, compared to a non-conditioning shampoo.",https://target.scene7.com/is/image/Target/GUEST_02a9214c-d829-4860-a2c7-f5f4f0780296
739958983201,Sofia Monterey County 2018 Blanc de Blancs 750 ml,Sofia,"Monterey County Sparkling Wine. Coming of age, bestowing of presence, petulant, revolutionary, reactionary, poetic, sparkling, ebullient, effervescent, fragrant, cold, cool. www.FrancisFordCoppolaWinery.com. Alcohol 12.0% by volume. 24 Produced and bottled by: Domino. Ceres, California.",https://target.scene7.com/is/image/Target/GUEST_4d107ccd-7813-43cc-a835-6cacfea2b6d3
12000012761,Lipton Green Tea Citrus (16.9 Fl Oz - 12) 202.8 Fluid Ounce 12 Pack Plastic Bottles,Lipton,"Lipton Green Tea with Citrus is the Lipton Iced Tea you want to have in the fridge when you're seeking instant refreshment. Our green tea is full of clean taste, vitality, and great flavor.",https://target.scene7.com/is/image/Target/GUEST_844f9f6d-2938-4614-92c1-a952df3f909d
785357100527,Peets Coffee Whole Bean Dark Roast House Blend Coffee 12 oz,Peets Coffee,"Lively, sweet, and familiar Latin blend. Faster to  you, fresher to brew. The Americas: The perfect introduction to our signature style, highlighting Alfred Peet's pioneering of rich, distinctive coffee - strictly high-grown, finest quality, and deeply roasted to maximize flavor. Obsessed with Fresh: Fresher coffee makes a more flavorful cup. That's why we roast to order & deliver directly to grocery shelves - ensuring we get it to  you faster and fresher than anyone else. Our Story: It all started on Vine and Walnut Streets in Berkeley, CA where Alfred Peet opened his first shop in 1966 with one goal: to make coffee unlike anything America had tasted before. Today, we abide by his exacting standards to deliver the richest, most flavorful cup - using only the world's finest beans, hand roosting in small batches, and never compromising on freshness.  peets.com. ",https://target.scene7.com/is/image/Target/GUEST_bd7f8c9f-d4b6-4221-bb27-daffd7f29900
60258350340,Ultramax Gray 18 Cup Capacity Water Filtration System,Brita,"18 cup capacity. 1 cup = 240 ml (8 oz.) glass of filtered water. No. 1 brand in water filtration. Includes 1 Brita standard filter. Reduces: Chlorine (taste and odor), mercury, copper & more. Filter lasts: 2 months(Approximate timing based on 40-gallon filter life and average family usage of 11 glasses per day.) 40 gallons / 151 l. Easy-fill lid. Precision-pour spigot. Slim fit for fridge. Compatible with Brita Longlast filters. Cleaner, great-tasting water for over 25 years. Get to the good stuff -  what we filter out. The Brita Ultramax Dispenser with standard filter reduces the following impurities that may be in your tap water: Heavy Metals; mercury, copper, cadmium. Taste and Odor; chlorine. Metallic Taste; zinc. Filter replacement is essential for product to perform as represented. Replace filter every 40 gallons or 151 liters (about 2 months for the average family). 30-Day Money-Back Guarantee: We guarantee you'll be satisfied with Brita. Based on recommended usage with tap water. NSF. Independently certified. The Brita standard filter (Model #OB03) has been tested and certified by NSF International in all Brita pitchers and dispensers against NSF/ANSI Standards 42 and 53 for the reduction of the claims specified on the performance data sheet. C US. Water Quailty. Tested and certified under industry standards. The Brita space saver pitcher and standard filter have been tested and certified by the WOA against NSF/ANSI Standards 42 and 53 for the reduction of the claims specified on the perfomance data sheet. www.brita.com. how2recycle.info. For more information on product usage, new products from Brita, and to locate retailers, please visit www.brita.com or call 1-800-24-BRITA (U.S.) 1-800-387-6940 (Canada). Get more with Brita. With filter reminders tailored to you, we make remembering to change your filter effortless. USA: visit brita.com/reminders. You also have the opportunity to earn prizes, coupons and more through our loyalty program, Brita Rewards. Canada: visit brita.ca/register to sign up today. Replace up to 1,800 bottles (standard 16.9 oz. [500 ml] bottles) each year. BPA free. Better for the environment. 1 filter can replace up to 300 water bottles (standard 16.9 oz. bottles). Dispenser made in Dominican Republic of global components.",https://target.scene7.com/is/image/Target/GUEST_bea7aebe-2efc-404a-ba8f-fdfb8d9e8398
817513015694,Cantu Shea Butter Extra Hold Edge Stay Gel 2.25 oz,Cantu,"No mineral oil, silicones. Perfect for sleek, smooth styles & ponytails. Long-lasting, flake-free hold. For natural curls, coils & waves with castor oil, jojoba oil & cocoa butter. Conditions and smoothes for shiny, sleek styles with long-lasting, flake-free hold. Why It Works: Infused with castor oil, shea butter, jojoba oil and cocoa butter to nourish and smooth strands. No sulfates, mineral oil, drying alcohol, paraffin, silicones, phthalates or propylene glycol. Good for: type 2 waves; type 3 curls; type 4 coils. Cruelty free. Please recycle container.",https://target.scene7.com/is/image/Target/GUEST_af3d18a4-1103-4d5e-abc1-740a33ce18d6
70501051054,"Neutrogena Makeup Remover Cleansing Towelettes, 25 Count",Neutrogena,"Remove makeup in one easy step with Neutrogena Makeup Remover Face Wipes. These soft and gentle pre-moistened facial cleansing towelettes effectively dissolve all traces of dirt, oil and makeup--even waterproof mascara-- for clean, fresh looking skin every day. Our makeup remover features an effective micellar-infused, triple emollient formula that leaves skin feeling refreshed, nourished, conditioned and refreshingly clean with no heavy residue. These facial towelettes also remove sweat, sunscreen, and pollution from skin with no need to rinse after use. These daily face wipes are formulated to be gentle on the sensitive eye area. The makeup removing wet wipes are formulated without phthalates, parabens, sulfates, alcohols, soaps, or dyes and are ophthalmologist-, dermatologist-, and allergy-tested. Designed with the earth in mind, the compostable wipes are made with 100% plant-based fibers and biodegrade in 35 days in home compost.",https://target.scene7.com/is/image/Target/GUEST_39341b95-8353-46f4-8105-3f66095798d8
34695123621,John Soules Foods Chicken Fajitas 16 oz,John Soules Foods,"Great food, made simple. Fully cooked. Chicken used had no hormones or steroids added (Federal regulations prohibit the use of hormones or steroids in poultry). No artificial ingredients. Improved! Meals start here! It is important to us that all of our products are made with the same care and ingredients you would make for your family. At John Soules Foods our goal is to give you the best quality product we can make. We now use only simple, all natural (Minimally processed, no artificial ingredients) ingredients, without sacrificing the taste you expect. Eating a high source of protein each day helps make a well balanced diet. Our products are better than ever! Recipes from our kitchen - to yours.",https://target.scene7.com/is/image/Target/GUEST_24ddb940-5630-4ff5-b850-a3f5cf1a69ac
850003748009,Lemon Perfect Blueberry Acai Lemon Water 12 oz,Lemon Perfect,"5 calories. 0 sugar. 1 net carb per bottle (Organic erythritol is an all-natural, plant-based sweetener and has no calories or effect on blood sugar). This product is keto certified ketocertified.com. Certified gluten free. Certified vegan vegan.org. USDA Organic. Certified Organic by QAI.  Excellent source of vitamin C. BPA free. Caffeine-free. Low glycemic.  Non GMO Project Verified. nongmoproject.org. Cold-pressed lemon water. Naturally refreshing lemon-powered beverage. Half a squeezed organic lemon in every bottle. Cold-pressed & full of flavor. Hydrating electrolytes. Essential antioxidants (Antioxidants [per bottle]: 90 mg from vitamin C; 10 mg citrus bioflavonoids from organic lemon juice). Made with no artificial ingredients. Flash-pasteurized and cold-filled. (at)lemonperfect. 1% for the planet. Please recycle.",https://target.scene7.com/is/image/Target/GUEST_85f286b1-fea8-43e5-a668-e8fc711efa21
21000075782,Kraft 4 Pack Thick'n Creamy Macaroni & Cheese 4 - 7.25 oz Boxes,Kraft,No artificial flavors. Per 1/3 Box (Unprepared): 250 calories; 1 g sat fat (4% DV); 580 mg sodium (25% DV); 7 g total sugars. See nutrition facts panel for as prepared. Yes to the taste you love. You know you love it. No artificial preservatives. No artificial dyes. kraftmacandcheese.com. Visit us at: kraftheinzcompany.com; 1-800-847-1997. Please have package available.,https://target.scene7.com/is/image/Target/GUEST_5d1292b3-ab10-4c99-ab35-226f0ff9bb73
74471002108,Cafe Bustelo Ground Decaffeianted Coffee 10 oz,Cafe Bustelo,"Always pure and flavorful, like no other. Vacuum packed - 100% pure coffee. Cafe Bustelo coffee has an irresistible aroma and rich taste. It is a deliciously versatile coffee that can be prepared using your prefered method: Drip brewed, cappuccino, espresso or cold with ice to satisfy all tastes. The best coffee is enjoyed with company! cafebustelo.com. For comments or questions, please call: 1-800-990-9039. cafebustelo.com.",https://target.scene7.com/is/image/Target/GUEST_a8fc46ab-33e5-45ee-b054-68e30f746004
29000018709,"WHOLESOME NUT CASHEWS, ALMONDS, MACADAMIAS WITH A TOUCH OF SEA SALT MIX",PLANTERS,"Cashews, almonds, macadamias with a touch of sea salt. No artificial flavors. 7 Packs each under 200 calories. Per 1 Pack: 180 Calories; 2g sat fat (10%DV); 55mg sodium (2%DV); 2g total sugars. 6 grams of protein. Gluten free. Low sodium. See nutrition panel for fat content. Non-GMO process verified (See planters GMO.com for additional information).  New! Goodness of nature. Nutrition : What's Nut-rition, you ask? well, it's simple, Just some nuts, a touch of sea salt, maybe some fruit, carefully mixed together to help give you nutrition you need. Yep. That's pretty much it. Oh, wait. One more thing. It's delicious. The nuts we selected for our wholesome nut mix provide a good source of 8 wholesome vitamins and minerals, not to mention a source of good, wholesome fun for your taste buds. No artificial colors or preservatives. www.KraftKidsSafe.com. planters.com. Visit us at: planters.com or call us at: 1-877-677-326. Please have package available. Try other varieties: Planters: Men's health recommended mix. Heart healthy mix. Contains product from: Brazil, India, Ivory Coast, Nigeria, South Africa, USA, Vietnam. NUT-rition Wholesome Nut Mix is a smart way to add crunchiness and delicious flavor to your snacking routine. A blend of cashews, almonds and macadamias, these rich, creamy nuts are packed with nutrition, including eight essential minerals and vitamins. These Kosher-friendly low sodium nuts are dusted with just a touch of salt for a crunchy wholesome snack that satisfies. Each serving contains 180 calories and 6 grams of protein, which means a serving of these roasted lightly salted nuts can help keep you energized until mealtime. Convenient individually wrapped packs of roasted nuts ensure freshness and easy portability. Stash this 7 count box of wholesome nuts in your pantry or desk drawer for a flavorful snack to uplift your busy day.",https://target.scene7.com/is/image/Target/GUEST_2376f48e-f38c-4771-b11b-9bbaa11822bb
31142601350,BelGioioso Artigiano Aged Balsamic & Cipolline Onion Cheese 5 oz,BelGioioso,"Hand-crafted small batch Wisconsin cheese. Enrobed in balsamic vinegar with a hint of cipolline onions. Eat the rind - it's divine! The best way to eat Arigiano is with the rind. This is where the aged balsamic and onions soak into the cheese and create a distinctive flavor throughout. The white dots on the rind are calcium crystals - a sign of properly aged cheese. They add some pleasant crunchiness to the firm, crumbly texture. Aged a minimum of 5 months.",https://target.scene7.com/is/image/Target/GUEST_536ad879-771a-47a9-87dc-b503e918d057
79400591463,"ADVANCED CARE INVISIBLE ALUMINUM CHLOROHYDRATE ANTIPERSPIRANT DEODORANT DRY SPRAY, CLEAR FINISH",DOVE,No white marks on 100 colors. 1/4. 48h. Non-irritant. Aluminum chlorohydrate. Feels instantly dry with 1/4 moisturizers to care for your underarm skin. Questions? Call toll-free 1-800-761-3683. Made in Mexico.,https://target.scene7.com/is/image/Target/GUEST_5b849557-31b0-4c2a-9ed8-81972b58e383
722252438249,Clif Kid Z Bar Protein Family Pack Cookies 'N Creme Snack Bars 10 ea,Clif Kid,"Whole grain crispy snack bars. No artificial flavors. 5 g protein. Gluten free. Made with organic oats. Certified Organic by QAI. No high fructose corn syrup. Non-GMO. New flavor. In raising our family, finding nutritious on-the-go snacks for our kids wasn't easy. That's why we created Clif Kid - delicious snacks made with organic oats to keep kids going, growing, and exploring. - Kit & Gary Parents and Co-owners of Clif Bar & Company. Nourishing kids in motion. clifbar.com. clifkid.com. Connect with us at clifkid.com. 1-800-CLIFBAR M-F 8-5 PT. Clif Bar Family Foundation.  Certified 100% recycled paperboard. This carton is made from 100% recycled content with a maximum 65% pre-consumer content and a minimum 35% post-consumer fiber content. Please recycle. FSC: Recycled - Packaging made from recycled material. www.fsc.org.",https://target.scene7.com/is/image/Target/GUEST_6bab93b5-d1e9-455f-9e77-f32e77b18e49
300450930323,Lactaid Fast Act Chewables Vanilla Twist Flavor Lactase Enzymes Supplement 32 ea,Lactaid,"Lactase Enzyme Supplement. Natural and artificial flavor. Enjoy dairy again! For the prevention of: Gas, bloating & diarrhea. Associated with digesting dairy. No discomfort! Single serve pouches, 1 chewable tablet per serving. How It Works: Lactaid Fast Act Supplements contain a lactase enzyme that your body may not naturally produce enough of. It works in harmony with your body to help you digest dairy. This is a dietary supplement, not a drug, and may be used by adults and children 4 years and over. May be used every time you eat food containing dairy-every meal, every snack, every day. www.lactaid.com. Questions or comments? For questions or comments in English or Spanish, call toll-free: 800-522-8243. Outside US Dial Collect: 215-273-8755 or visit www.lactaid.com. Experience the total joy of dairy. Meet the Lactaid family of products. (These statements have not been evaluated by the Food & Drug Administration. This product is not intended to diagnose, treat, cure or prevent any disease.) Made in Canada.",https://target.scene7.com/is/image/Target/GUEST_2d9b65e0-01ee-447b-b19e-97488bf0c595
77975094341,Seasoned TWISTED Pretzel Sticks WITH A BUTTER BLEND OF SPICES,SNYDER'S OF HANOVER,"New great taste! America's pretzel bakery since 1909. Big flavor. Crispy crunch. Set your taste buds spinning! Snyder's of Hanover Twisted pretzel sticks are light, crispy pretzels with big craveable flavor! A delicious twist to snack-time! With so many Snyder's of Hanover varieties and flavors to choose from, the only question is which is your favorite? Tell us at www.snydersofhanover.com. We are not connected with Snyder of Berlin, Berlin, PA 15530.",https://target.scene7.com/is/image/Target/GUEST_32fa1d0e-5b89-4979-8db4-167539932e90
29000074149,Wholesome Nut Mix,Planters,"Cashews, almonds, macadamias with a touch of sea salt. No artificial flavors, colors or preservatives. Per 1 oz: 170 calories; 2 g sat fat (9% DV); 50 mg sodium (2% DV); 1 g total sugars. 5 grams of protein. Gluten free. Low sodium. See nutrition information for fat content. Non-GMO process verified (see plantersgmo.com for additional information). New look! Goodness of nature. Please include code number from bottom of can in all correspondence. NUT-rition: What's NUT-rition, you ask? Well, it's simple. Just some nuts, a touch of sea salt, maybe a little fruit, carefully mixed together to help give you nutrition you need. Yep. That's pretty much of it. Oh, wait. One more thing. It's delicious. The nuts we selected for our wholesome nut mix provide a good source of 7 wholesome vitamins and minerals, not to mention a source of good, wholesome fun for your taste buds. plantersnutrition.com. Visit Us At: plantersnutrition.com or call us at: 1.877.677.3268. Contains Product from: Brazil, India, Ivory Coast, Nigeria, South Africa, U.S.A., Vietnam. Planters NUT-rition Wholesome Nut Mix is a smart way to add crunchiness and delicious flavor to your snacking routine. A blend of cashews, almonds and macadamias, these rich, creamy nuts are packed with nutrition, including seven essential vitamins and minerals. These Kosher-friendly low sodium nuts are dusted with just a touch of salt for a crunchy wholesome snack that satisfies. Each 1 ounce serving contains 170 calories and 5 grams of protein, which means a serving of these roasted lightly salted nuts can help keep you energized until mealtime. The convenient resealable canister of roasted nuts ensures freshness and easy portability. Stash this 9.75 ounce canister of wholesome nuts in your pantry or desk drawer for a flavorful snack to uplift your busy day.",https://target.scene7.com/is/image/Target/GUEST_8c675a40-87e7-4b90-b3eb-95a87fe7fc94
36200219331,Olive Oil & Garlic Sauce,Bertolli,Bring Tuscany to your table. Since 1865. No artificial colors.,https://target.scene7.com/is/image/Target/GUEST_0d249b1b-2ef6-430e-8ab1-2bd407b711e6
48500202777,NO PULP ORANGE CALCIUM + VITAMIN D JUICE,TROPICANA,110 calories per 8 fl oz serving. Non GMO Project verified. nongmoproject.org. Pure premium. As much calcium as a glass of milk. Never from concentrate. Pasteurized. Question or comments? Call 1-800-237-7799. Visit Tropicana.com for more nutrition information. Please recycle. Contains orange juice from US and Brazil. ,https://target.scene7.com/is/image/Target/GUEST_1fa29f59-d658-4926-996b-9656637a2d2c
16000147331,Strawberry Splash and Tropical Fruit Flavored Snacks,Fruit Gushers,Gelatin free. Box Tops for Education: No more clipping. Scan your receipt. See how at btfe.com.,https://target.scene7.com/is/image/Target/GUEST_d1574cb7-d164-455f-afc1-ac5ab3be7fc8
37000867562,3 in 1 Original Detergent,Gain,"Gain flings! laundry detergent pacs are packed with 50% more scent than Gain liquid laundry detergent. Armed with the stain-fighting power of Oxi and Febreze, they give you nothing but great, clean, amazing-smelling laundry. Use with any laundry set-up, because Gain flings! Pacs dissolve in both hot and cold water and are HE compatible.Gain's refreshing Original Scent infuses your clothes with the fragrance of the green, clean, airy outdoors, so you're always just one quick sniff away from the most invigorating scent experience known to humankind.",https://target.scene7.com/is/image/Target/GUEST_525a5a9c-c231-4265-b5e3-1b2bf1877b99
